
120.13,62.65,0.79,1.05,0.0257
96.89,67.81,0.181,0.9,0.0425
112.09,57.28,0.19,1.26,0.0336
66.14,38.97,0.251,1.32,0.02
89.36,49.05,0.137,1.25,0.128
57.22,47.28,0.151,1.09,0.091
58.4668,15.71,0.272,1.88,0.085
47.5076,14.1,0.18,1.82,0.0262
59.1052,10.33,0.23,2.02,0.298
43.092,16.25,0.15,1.94,0.211
49.1834,18.41,0.125,1.38,0.157
62.0312,33.04,0.167,1.64,0.235
55.4477,22.95,0.154,1.7,0.088
108.3551,15.35,0.39,1.61,0.109
51.5109,16.35,0.29,1.24,0.055
60.7943,20.48,0.175,1.88,0.115
82.3403,22.97,0.139,1.53,0.0203
79.5074,16.16,0.722,1.44,0.078
80.465,16.61,0.413,1.54,0.242
85.0269,11.82,0.31,1.7,0.215
57.057,15.17,0.17,1.11,1.083
65.9547,15.36,0.379,1.36,0.058
118.5429,14.68,0.44,1.82,0.08
79.2528,22.55,0.546,1.79,0.303
88.293,15.93,1.09,2.67,0.099
69.0042,12.11,0.406,2.22,0.403
72.4698,18.73,0.678,2.49,2.156
78.6486,19.78,0.614,2.17,1.585
82.137,24.79,1.56,1.9,0.369
84.417,26.73,2,1.82,0.397
73.5528,22.88,0.731,1.341,0.276
68.0124,25.84,0.904,1.87,0.315
74.4192,21.94,0.874,1.9,0.191
76.9386,26.81,0.867,1.74,0.228
101.0268,24.18,0.737,1.606,0.344
81.8976,27.37,0.705,1.63,0.359
60.876,17.48,0.99,2.53,0.111
135.5232,15.53,1.08,2.59,0.262
93.1152,20.13,0.554,1.92,0.23
79.4922,23.32,0.49,1.42,0.384
83.6304,22.19,0.878,1.27,0.138
64.2276,24.66,0.354,1.73,0.434
68.0808,22.78,0.615,2.57,0.479
85.02,35.41,0.152,1.31,0.093
99.8,64.41,0.342,1.03,0.0318
89.22,57.95,0.142,0.7,0.151
95,39.6,0.362,1.15,0.0533
75.46,38.63,0.092,1.27,0.0154
95.09,43.76,0.128,1.43,0.082
73.11,38.49,0.35,0.8,0.0077
79.09,41.98,0.43,1.54,0.0277
40.5251,15.67,0.418,1.36,0.0752
55.8467,16.28,0.675,1.24,0.12
36.3622,18.17,0.44,1.29,0.115
41.762,15.2,0.208,1.96,0.265
43.2915,14.73,0.392,0.76,0.0579
47.4411,14.71,0.8,1.87,0.123
56.7245,24.83,0.227,1.29,0.124
68.5216,19.23,0.9,1.25,0.2
85.4392,17.44,0.626,1.97,0.167
69.0536,14.19,0.53,1.04,0.535
60.7411,11.37,0.215,1.78,0.152
54.1975,11.73,0.385,1.33,0.273
49.7154,24.59,0.514,2.8,0.086
56.525,12.45,0.379,1.85,0.091
77.1932,26.54,0.31,3.24,0.197
57.419,16.86,0.483,1.22,0.935
69.3316,18.02,0.67,1.76,0.993
50.4912,14.66,0.84,1.86,0.277
51.0138,18.43,0.615,2.21,0.359
88.44,19.25,1.93,1.94,0.265
90.852,15.82,0.49,2.02,1.03
79.9176,18.08,1.51,1.57,1.31
40.4278,14.62,0.419,2.14,0.063
60.9566,11.93,1.49,3.3,0.37
111.7158,32.02,0.634,0.99,2.27
60.1258,14.84,0.82,2.33,0.07
52.93,13.62,1.17,1.54,0.0395
56.9902,14.99,0.709,2.19,0.308
114.7174,17.94,2.67,2.13,0.438
48.0926,11.27,1.2,2.44,0.342
64.6818,16.16,0.3,2.24,0.557
46.1094,18.72,0.701,1.39,0.179
149.5574,16.39,3.52,2.58,0.613
65.3116,12.66,0.463,2.72,0.684
113.5872,12.25,1.39,1.7,0.057
48.8784,7.17,1.255,1.32,0.093
79.6416,7.28,1.375,1.7,0.0364
85.4964,8.53,1.367,2.47,0.0975
76.2246,4.39,1.13,2.08,0.632
81.1614,2.42,1.36,2.68,0.0213
218.8614,4.6,1.88,5.32,0.0137
64.6161,8.65,1.68,2.17,0.0199
89.6292,9.89,3.52,1.42,0.0415
130.806,8.32,3.14,1.46,0.0318
43.0344,5.92,1.42,1.52,0.044
88.0812,5.45,2.25,1.54,0.089
81.3087,4.13,1.53,2.26,0.312
70.1244,8.44,1.18,2.28,0.0448
78.1611,7.46,2.66,1.75,0.0307
90.1323,6.88,3.09,2.27,0.0437
58.0482,6.19,2.18,2.03,0.0224
92.0856,7.75,4.71,1.58,0.01
36.1386,4.62,1.475,1.98,0.0164
68.0442,5.49,2.43,1.396,0.0157
90.3822,8.78,0.78,1.62,0.061
132.7734,4.16,1.54,3.27,0.034
172.584,3.31,2.79,4.55,0.0292
193.7128,5.79,1.649,3.03,0.0292
300.9728,4.58,1.901,2.91,0.0534
80.4264,4.17,1.864,1.544,0.0551
104.3956,8.8,2.41,2.41,0.0433
92.256,8.37,1.12,1.88,0.086
50.6416,6.57,0.66,2.32,0.16
225.5188,10.9,2.49,2.08,0.204
60.574,5.06,1.29,1.79,0.061
119.336,8.23,1.65,2.52,0.0461
49.1536,5.12,0.466,2.78,0.059
55.8992,6.45,1.228,2.11,0.0167
302.684,9.48,1.014,1.67,0.0455
184.3136,8.54,1.54,1.87,0.0237
173.662,8.07,2.41,2.86,0.066
247.1196,8.39,0.997,3.02,0.04
126.6908,5.16,0.642,3.62,0.056
155.6055,2.13,6.67,1.48,0.1
189.32346,4.07,9.09,1.33,0.0152
151.19496,3.29,6.66,1.21,0.025
248.30928,3.3,13.36,1.79,0.0064
160.04352,4.6,7.07,1.63,0.0624
179.82912,2.51,3.78,2.48,0.287
77.98824,2.33,2.87,1.23,0.0513
122.31348,2.35,4.05,1.92,0.017
93.69306,3,3.19,1.53,0.035
114.99006,2.26,5.02,1.43,0.0065
144.6135,2.5,5.14,2.52,0.0373
128.99112,1.54,6.1,2.23,0.006
145.46538,2.13,7.08,1.24,0.0037
187.66092,3.36,8.62,1.55,0.127
143.7891,2.34,3.02,3.71,0.249
94.61364,3.28,3.74,1.64,0.0327
156.88332,3.14,3.67,1.28,0.0436
99.43638,2.5,2.52,1.52,0.0552
59.1213,1.69,1.91,2.37,0.0106
113.4063,2.41,2.69,3.89,0.067
110.5299,1.81,3.99,3.11,0.016
76.6758,4.39,1.1,2.35,0.144
68.4696,4.5,1.54,2.51,0.0326
109.3737,3.62,2.65,2.15,0.0073
62.0796,6.12,0.844,2,0.0496
109.296,7.09,2.77,2.51,0.0368
180.7476,7.95,3.79,1.77,0.0542
137.5968,6.74,4.96,1.73,0.0444
104.016,5.53,1.37,2.15,0.0567
112.6488,8.76,2.96,2.18,0.017
151.7868,8.76,2.334,2.08,0.0573
127.71,4.65,1.033,2.77,0.19
193.8156,6.11,1.29,2.6,0.358
117.1104,5.07,1.213,2.27,0.101
58.3044,6.32,1.006,1.628,0.0238
259.38,9.73,1.231,5.64,0.168
191.1492,6.2,0.911,1.94,0.288
75.108,7.37,2,1.34,0.024
67.7952,5.16,1.583,1.424,0.0306
86.6184,5.46,1.621,1.843,0.0419
76.6392,4.83,1.365,2.01,0.016
108.2928,6.18,1.445,2.56,0.0561
105.9828,4.98,1.131,2.13,0.0206
66.1848,5.11,1.056,1.78,0.0093
56.7,29.4,6.07,1.29,0.01
56.1,32.5,6.26,1.1,0.01
101,34.6,3.11,1.18,0.98
60.5,27.9,6.82,1.21,0.01
82.9,27,8.14,1.17,0.07
55.9,31.4,5.73,0.82,0.01
49.9,32.6,3.61,1.1,0.01
49.9,36.3,2.85,0.95,0.03
97.5,25,6.78,0.82,0.12
105,21.4,7.77,1.98,0.03
95.3,24.2,5.79,1.9,0.02
581.95,9.63,63,1.815,0.2178
553.75,10.27,63.3,1.867,0.0229
655.09,10.63,73.69,1.773,0.0862
390.33,8.95,40.92,1.905,0.0703
591.51,11.08,59.45,1.944,0.085
764.74,8.82,78.73,1.949,0.0502
780.59,10.2,80.59,2.044,0.078
749.44,11.06,78.66,1.911,0.1291
465.39,11.19,44.17,1.906,0.0651
887.82,11.87,80.36,1.931,0.0571
627.23,11.08,64.23,1.956,0.1168
753.68,10.06,71.23,1.865,0.0721
807.39,11.95,78.77,2.143,0.0695
783.24,8.69,76.22,1.871,0.0788
744.98,9.49,96.43,2.28,0.0708
772.44,8.78,92.2,1.9,0.0692
685.77,11.37,94.04,1.92,0.121
802.56,15.76,87.28,2.17,0.102
731.7,15.3,76.99,2.16,0.0747
726.89,15.29,83.38,2.41,0.089
837.02,13.44,89.59,2.17,0.12
761.88,13.34,85.97,2.26,0.113
712.77,16.46,87.93,2.35,0.144
813.87,7.53,120.32,1.98,0.0949
810.83,13.49,94.39,1.81,0.01
664.07,7.2,83.84,2.16,0.01
736,16.16,96.14,2.09,0.0836
888.74,6.69,99.83,2.07,0.0446
667.9,10.93,74.53,2.2,0.143
741.32,11.92,80.22,1.99,0.121
830.79,7.75,89.69,1.83,0.0558
727.53,13.95,89,1.93,0.01
804.86,8.54,91.06,1.77,0.079
615.25,14.99,66.82,2.14,0.083
519.72,13.46,51.44,1.59,0.0814
673.2,8.85,82.23,2.08,0.0226
810,9.33,93.77,1.85,0.0809
763.64,17.23,94.79,1.96,0.113
733.9,16.95,78.12,2.12,0.079
656.25,15,71.47,1.91,0.145
885.76,5.75,153.22,1.779,0.1187
862.44,5.04,143.53,2.023,0.0518
847.8,4.09,115.47,1.763,0.0204
866.25,4.64,125.66,1.832,0.0723
759.71,3.55,114.3,1.765,0.1337
986.45,5.18,162.06,2.165,0.0915
808.22,6.7,134.3,2.15,0.0733
791.13,6.38,128.66,2.027,0.1218
871.89,4.56,102.6,1.67,0.0691
806.23,4.29,100.61,1.541,0.0263
904.22,8.08,151.62,2.017,0.0831
910.39,9.8,105.86,1.997,0.233
807.69,8.53,114.1,2.08,0.0631
760.45,5.85,109.39,1.699,0.077
877.52,10.18,137.12,2.06,0.0585
770.79,5.61,97.46,1.784,0.0877
2710.18,7.14,317.46,2.53,0.0134
3522.07,8.01,386.13,3.06,0.0245
2564.34,5.67,270.88,1.39,0.0284
3021.08,7.15,323.01,2.74,0.0217
2993.61,7.87,321.79,1.966,0.01
2487.69,6.77,277.79,2.63,0.0153
756.25,6.05,157.4,1.94,0.0206
681.44,7.12,124.41,2.5,0.0267
574.23,6.7,87.77,1.7,0.0262
1069.23,6.75,216.46,1.99,0.0404
492.98,5.91,83.31,1.407,0.0375
280.09,5.97,66.27,1.29,0.0471
3444.49,4.14,677.2,11.95,0.038
3876.01,4.12,713.94,11.46,0.0195
3625.15,4.13,669.89,12.32,0.01
4205.08,3.88,786.9,6.72,0.0144
3891.96,4.01,718.81,11.47,0.0117
3792.53,4.43,704.54,11.21,0.0127
3614.98,3.95,709.34,8.86,0.0153
3860.44,3.35,661.06,8.62,0.0211
4101.56,3.39,652.65,6.14,0.0119
3249.41,3.75,582.84,4.32,0.0376
504.35,2.95,87.96,1.5,0.01
839.44,3.68,193.95,2.07,0.0249
651.38,3.06,178.9,1.91,0.0463
891.87,3.43,213.99,1.95,0.0749
407.54,3.36,113.3,1.96,0.0214
2478.38,3.58,397.3,5.29,0.01
2222.01,1,353.12,3.36,0.0126
2167.48,1.69,327.98,3.29,0.01
1864.56,2.5,314.6,2.79,0.01
3563.07,3.74,422.17,4.72,0.0222
962.01,2.54,134.77,1.302,0.0305
1365.85,4,198.76,2.38,0.01
2669.68,4.14,402.4,4.96,0.01
425.74,1.71,86.05,3.28,0.01
727.77,4.7,97.39,3.34,0.0854
601.84,1.62,93.39,4.05,0.0493
662.76,3.32,135.45,4.12,0.0309
590.86,2.36,94.47,4.26,0.0367
2277.7,5.09,282.66,11.91,0.157
2935.74,3.19,290.45,9.66,0.0377
2272.42,6.21,295.13,3.66,0.01
2067.84,7.13,252.01,4.57,0.01
509.91,4.6,81.62,2.47,0.01
1351.77,7.39,174.11,1.938,0.01
1629.06,5.99,210.67,2.34,0.0105
1744.52,4.37,232.18,2.37,0.0148
1689.58,5.78,218.21,2.65,0.01
519.44,54.29,58.28,1.13,0.01
406.37,42.95,47.52,1.096,0.0405
336.05,27.42,37.05,1.268,0.0145
460.15,42.91,52.83,1.307,0.0207
409.36,35.42,50.58,1.415,0.0241
432.43,31.15,46.96,1.275,0.029
408,43.25,48.9,1.149,0.0144
439.22,45.85,51.79,1.386,0.0158
399.4,47.02,52.87,1.343,0.0597
443.58,51.73,53.82,1.153,0.01
556.95,37.82,100.63,1.481,0.0295
390.22,60.04,65.98,1.118,0.0273
365.31,43.36,51.26,1.166,0.0261
386.12,32.22,46.53,1.447,0.0303
393.98,39.51,40.57,1.391,0.0232
413.55,43.46,43.55,1.359,0.1087
415.28,46.78,41.82,1.16,0.0267
453.37,54.57,46.89,1.235,0.0304
422.2,43.25,44.67,1.316,0.0721
396.82,48,47.94,1.174,0.0211
442.02,46.73,48.27,0.972,0.0295
380.45,53.74,60.25,1.026,0.0446
449.15,51.98,50.64,1.208,0.0207
432.71,42.6,41.67,1.04,0.0317
473.39,56.86,48.64,1.052,0.034
432.48,43.51,46.22,1.075,0.0434
389.18,43.85,44.91,1.299,0.0349
134.6,14.4,27.9,0.9,0.07
130.3,14,24.9,1,0.08
208.5,15.1,23.5,0.8,0.06
147.8,6.6,10.8,1.9,0.05
304.9,3.9,17.5,2.3,0.1
387.2,3.1,27.2,1.7,0.05
59.5,6.4,1.7,1,0.07
130,1.9,6.4,0.7,0.06
107.5,0.8,3.7,0.7,0.22
309.8,4.8,4.6,1.9,0.06
116.8,4.8,6.9,1.1,0.05
410.1,5.5,14.4,1.6,0.06
82.8,3.8,2,2.2,0.05
347.6,3.6,15.9,1.8,0.04
84.2,4.4,3.9,1.5,0.05
437.2,5.8,13.8,1.4,0.08
371.4,5.6,27.3,1.6,0.82
560.9,5.3,27.5,1.7,0.07
33,2.4,4.7,0.1,0.04
29.2,2.7,2,0.1,0.35
69.3,0.6,14,0.8,0.07
103.2,0.9,33.1,0.9,0.04
35.8,4,3.3,0.1,0.04
45.1,2.5,1.7,0.1,0.07
45.1,2.1,2.6,0.1,0.12
141.1,5.9,3.2,0.1,0.31
63.6,1.5,3.6,0.6,0.12
76.6,5.2,3.4,0.3,0.06
58.9,1.5,2.1,1.5,0.05
82.3,10.2,2.1,2,0.05
112.6,13.1,2.5,2.2,0.08
78.7,10.9,9.7,2.2,0.08
116.3,11.6,2,1.8,0.04
130.7,12.4,1.8,2,0.05
94.2,10.1,3.1,2,0.03
151.4,8,2.7,2.1,0.08
179.4,9.4,3.3,2.5,0.22
80.7,6.6,0.3,1.9,0.02
10.2,1.2,0.6,0.9,0.06
37,2.1,1.4,0.2,0.04
8.2,1.5,1.4,1.9,0.08
150.5,4,20.7,1.1,0.07
187.7,0.8,27.9,1.7,0.06
93,2.9,9.3,0.8,0.02
136.4,0.9,36.1,1.3,0.05
165.9,1.6,34.9,1.7,0.05
148.7,1.6,24.1,1,0.07
112.5,2.9,35.6,1.4,0.06
41.5,2.7,0.7,0.8,0.04
88.1,2.7,1.6,0.9,0.04
119.3,0.8,9.3,1.7,0.09
154,1.1,7.5,1.9,0.54
172.3,2.8,36.1,2.4,0.05
132.7,2.7,32.2,2.2,0.05
186.2,2.2,23.5,2,0.03
63.2,0.9,1,0.6,0.08
74.5,1.4,9.8,0.7,0.07
28.1,0.7,4,0.7,0.06
55.9,1,4.2,0.8,0.06
52.5,0.4,5.3,0.9,0.05
30.9,1.2,4.7,1.1,0.07
136.1,0.6,8.6,1.3,0.06
110.5,2,10.4,0.4,0.04
104.7,0.8,10.9,0.5,0.05
101.4,1.8,16.8,0.6,0.07
102.9,1.5,12.6,0.6,0.05
90.9,1.6,5.8,1,0.09
139.2,0.9,4,1.4,0.09
121,1.2,6.9,1.3,0.06
51.3,0.7,5.3,0.9,1.15
84.4,2.8,1.7,1.5,0.04
137.3,1.5,9.2,1.9,0.07
123.8,4.1,4.8,1.8,0.05
70.8,4.4,7.4,1.5,0.04
95.8,4.4,5.4,1.5,0.07
68.3,0.8,6.6,1,0.06
74.2,0.9,7.2,1,0.05
30.2,0.7,2.5,1,0.05
81.9,2.6,6.7,1.7,0.05
81.2,1.7,5.3,1.5,0.12
310,6.3,8.2,1.7,0.03
188.9,4.5,1.6,1.8,0.06
310.1,5.6,4.3,1.6,0.04
95.6,6.9,14.3,1.8,0.06
330.4,6.3,8.4,2.1,0.08
90.7,6,7.8,1.6,0.14
233.2,3.3,7.6,1.2,0.1
97.4,5.9,13.3,1.6,0.06
158.1,70.35,1.08,0.57,0.63
303.06,88.84,0.5,1.12,1.68
480.73,42,0.72,0.76,3.25
480.73,42,0.72,0.76,3.25
443.99,47.32,0.53,0.63,1.79
366.62,84.65,0.72,0.56,4.63
198.49,59.8,2.64,0.68,3.4
342.42,82.43,0.39,0.61,2.49
352.47,60.59,1.17,0.66,2.8
336.96,75.71,0.35,0.62,1.98
360.82,14.43,0.5,4.56,1.57
418.96,14.61,0.67,3.85,1.31
397.55,14.63,0.69,4,1.43
261.07,11.7,0.75,4.63,1.47
530.94,17.34,0.55,4.25,2.27
587.17,18.25,0.53,4.32,2.42
191.42,13.11,0.72,2.54,1.01
308.45,24.49,0.5,2.37,1.27
295,22.27,0.4,2.51,1.17
270.87,21.79,0.5,2.39,1.14
434.79,26.57,0.67,1.59,5.97
382.59,20.79,0.71,1.52,4.74
343.28,28.87,0.63,1.78,2.9
443.21,32.71,0.66,2.26,2.98
378.52,27.97,0.64,1.61,3.06
357.18,34.88,0.85,2.47,8.36
184.92,27.96,0.93,1.74,1.13
214.71,25.65,0.36,2.04,2.53
178.46,12.82,1.44,1.91,3.62
217.59,10.98,1.98,3.7,4.25
257.74,11.3,2.43,2.16,1.82
239.88,18.85,0.93,2.3,3.31
196.57,18.55,0.56,2.39,1.11
302.74,19.28,0.57,2.19,3.12
234.56,15.6,3.21,3.2,2.04
204.93,16.54,0.54,2.03,1.76
253.28,14.51,0.59,1.8,2.93
211.09,15.06,0.51,1.76,2.24
262.58,14.56,0.62,1.8,3.09
303.11,15.64,1.84,2.23,2.22
247.47,17.08,0.95,2.2,1.82
251.09,25.6,0.51,2.31,9.69
263.56,14.91,3.96,3.21,3.12
253.87,14.32,0.75,3.35,2.92
240.26,26.15,0.46,2.38,3.08
363.1,15.86,0.9,2.74,3.02
260.25,13.66,0.75,3.36,3.5
367.98,40.22,1.15,1.74,1.17
493.06,21.69,0.62,2.18,2.69
743.13,22.58,0.7,2.09,2.69
381.34,31.1,1.34,1.91,2.06
668.93,32.01,1.59,3.47,3.74
695.28,31.07,1.62,3.69,3.96
239.01,24.8,0.55,1.71,5.13
400.26,41.52,0.82,1.46,3.61
466.83,37.06,1.16,1.3,4.82
380.51,8.1,2.61,1.85,0.96
418.96,11,2.44,1.58,0.94
328.96,10.97,2.43,1.85,1.38
555.34,15.36,3.18,2.09,1.59
447.32,13.9,2.36,1.77,1.34
385,7.05,2.08,1.96,1
232.83,27.85,0.94,1.37,0.4
384.32,13.13,3.48,1.48,1.33
309.11,24.51,0.51,1.35,0.3
264.1,21.63,0.35,1.36,0.37
136.86,30.84,0.38,1.42,0.74
113.08,29.99,0.85,1.6,0.25
105.46,25.05,0.89,1.48,0.5
134.52,35,0.81,1.43,0.43
157.85,32.58,0.72,1.54,0.51
173.99,30.64,0.64,1.6,0.56
265.54,28.71,0.39,1.43,0.9
174.89,27.36,0.42,1.46,0.73
368.31,13.17,1.32,1.98,8.38
293.08,31.94,0.48,1.34,1.03
79.08,33.38,0.51,1.48,0.55
315.04,11.84,2.05,1.54,2.4
370.2,10.27,0.83,1.83,3.8
257.46,9.94,2.34,1.3,3.92
281.39,11.35,0.62,1.89,3.07
78.08,6.35,1.83,1.66,1.05
130.62,7.11,2.34,1.59,0.52
80.64,7.4,0.77,1.38,0.4
600.73,7.41,0.91,1.46,1.49
200.18,7.95,8.42,1.63,0.58
439.6,5.02,2.41,3.63,1.35
508.76,12.98,0.78,1.59,1.68
232.11,5.57,2.29,1.54,1.49
112.74,5.59,2.95,1.37,1.39
219.18,7.64,1.94,1.82,1.32
470.47,12.61,1.74,1.76,2.08
77.75,6.42,0.45,3.95,6.01
227.4,7.2,3.54,4.19,3.94
198.53,6.42,3.37,4.29,2.49
265.53,7.32,4.68,3.72,3.92
296.7,7.27,6.9,3.66,3.61
267.76,7.79,3.42,3.27,4.36
57.3,6.89,0.66,1.63,3.43
66.27,4.01,0.35,1.51,1.9
128.71,7.94,1.44,1.96,1.76
74.3,5.7,3.13,1.43,2.14
67.4,6.76,1.84,1.51,3.4
84.92,5.84,1.16,1.76,1.35
82.13,5.39,0.53,1.53,3.9
87.42,7.2,1.16,1.37,3.38
96.11,33.43,1.78,1.22,0.6
167.72,36.96,9.36,1.5,1.09
223.84,39.79,0.75,1.24,1.29
138.35,29.18,8.44,1.29,0.62
158.35,36.98,4.86,1.34,0.47
285.39,27.91,0.63,1.74,1.36
413.17,27.31,0.69,1.59,0.47
355.03,31.41,0.66,1.64,0.79
458.07,34.63,0.82,1.38,1.7
369.58,28.89,0.46,1.63,0.43
500.52,28.22,0.48,1.6,0.54
301.43,25.17,0.69,1.41,0.38
625.21,30.93,0.72,1.64,0.5
234.97,8.7,0.85,1.07,0.33
331.68,8.21,0.82,0.99,0.7
274.88,8.98,6.43,0.87,0.63
244.69,9.6,0.78,1.14,0.67
254.11,8.7,3.9,0.81,0.32
131.34,7.57,2.16,0.85,0.27
464.25,9.21,8.59,0.81,0.42
201.79,9.21,0.81,0.97,0.4
187.84,9.69,3.78,0.84,0.27
4021.21,1.81,0.99,1.11,9.97
1635.02,1.68,0.99,1,9.69
2195.68,1.56,0.99,1.78,10.14
1642.35,1.73,0.99,1,9.59
2722.96,3.86,0.99,2.83,11.53
3729.38,2.43,0.99,1.68,5.36
3381.72,2.47,0.99,1.44,2.08
2690.49,2.01,0.99,2.01,13.36
2693.83,2.1,0.99,1.99,13.46
3642.88,2.26,0.99,1.7,4.56
3418.39,2.74,0.99,1.35,6.21
3175.76,3.55,0.99,1.32,9.08
3277.12,4.84,1,1.31,9.45
3674.03,2.31,0.99,1.84,11.94
3160.63,2.46,0.99,1.57,14.68
3467,2.89,0.99,2.07,9.31
3153.06,3.84,0.99,2.36,5.47
1976.5,1.9,1,9.19,3.95
3724.63,1.67,0.99,0.98,18.02
2569.64,3.09,1,1.69,0.97
2268.47,2.24,0.99,1.03,6.06
3622.59,3.24,0.99,0.96,18.75
2894.74,2.95,0.99,1.03,15.49
161.4,4.02,0.82,0.62,0.27
122.17,2.61,4.27,0.69,0.32
212.04,4.7,5.43,0.57,0.43
140.7,3.45,2.4,0.73,0.35
270.43,3.67,3.65,0.51,0.5
159.37,10.21,5.14,0.82,1.15
220.04,3.06,1.2,0.69,0.44
87.63,5.67,6.11,0.71,0.41
98.65,4.67,2.31,0.56,0.76
102.27,3.56,4.75,0.6,0.76
166.75,4.06,0.92,0.71,0.49
143.13,5.25,5.02,0.63,0.81
187.43,5.54,0.88,0.59,0.93
192.63,5.09,0.79,0.74,0.55
126.43,13.8,0.63,0.49,2.64
110.01,20.82,1.7,0.72,0.74
91.03,14.74,1.45,0.82,0.53
147.94,17.6,2.25,0.8,0.7
112.52,16.41,0.6,0.63,1.3
110.46,17.85,1.53,0.73,1.73
122.36,16.47,1.42,0.72,2.52
119.76,15.73,1.13,0.62,1.58
99.89,17.96,2.24,0.78,1.01
94.44,18.43,2.85,0.83,0.32
1623.42,3.41,0.51,6.98,1.33
634.55,1.77,0.72,2.84,0.51
782.73,9.89,0.91,5.31,0.63
1714.92,3.13,0.64,8,0.99
249.32,2.67,0.81,2.83,0.37
249.32,2.67,0.81,2.83,0.37
454.56,2,0.88,3.61,0.57
606.89,2.94,0.76,2.88,0.44
452.47,2.15,0.78,3.25,0.61
516.16,2.69,0.82,4.93,0.45
387.73,2.34,0.83,2.91,0.27
387.73,2.34,0.83,2.91,0.27
1345.75,7.22,0.85,6.94,0.38
725.85,4.28,0.82,3.94,0.58
556.12,3.85,0.8,3.87,0.35
1393.79,3.9,0.7,4.69,0.45
322.64,1.81,0.65,2.26,0.5
559.44,5.49,0.79,3.93,0.8
420.39,2.15,0.82,2.56,0.26
648.54,4.35,0.78,3.73,0.29
822.09,3.45,0.65,2.82,0.31
822.09,3.45,0.65,2.82,0.31
450.92,2.57,0.73,2.7,0.32
407.71,2.35,0.71,2.56,0.37
789.44,2.8,0.79,3.66,0.42
789.44,2.8,0.79,3.66,0.42
675.37,5.8,0.87,5,0.53
662.35,2.89,0.79,3.84,0.35
662.35,2.89,0.79,3.84,0.35
111.94,1.92,0.69,1.61,0.53
552.85,3.45,0.71,3.13,0.32
552.85,3.45,0.71,3.13,0.32
374.38,2.15,0.85,2.63,0.73
519.62,1.78,0.82,2.67,0.54
519.62,1.78,0.82,2.67,0.54
741.96,2.22,0.66,3.1,0.35
741.96,2.22,0.66,3.1,0.35
359.13,2.13,0.74,2.48,0.57
119.56,6.13,0.79,1.57,0.9
158.45,1.78,0.57,1.94,0.36
130.99,3.78,1.18,1.64,1.58
370.4,2.59,0.8,2.71,0.31
370.4,2.59,0.8,2.71,0.31
53.57,2.6,0.75,1.09,0.27
412.78,2.31,0.36,1.09,0.32
71.91,5.19,3.47,1.1,0.41
201.79,6.35,0.75,1.25,0.45
137.66,5.39,0.7,1.56,0.33
196.48,6.86,0.46,1.5,0.54
168.47,6.25,0.53,1.43,0.28
103.72,5.03,0.41,1.32,0.3
103.81,5.77,0.67,1.26,0.34
52.81,6.81,1.59,1.3,0.72
257.88,5.75,0.57,1.3,1.06
125.6,7.07,0.55,1.48,0.32
138.11,5.43,0.7,1.22,0.68
90.23,5.48,0.55,1.48,0.42
52.04,1.97,0.51,1.29,0.56
91.59,6.36,0.74,1.64,0.34
92.53,6.35,0.75,1.64,0.35
212.29,4.96,0.87,1.94,0.7
191.22,6.07,0.72,1.46,0.47
209.86,5.19,0.74,1.27,0.43
118.94,8.32,0.45,1.37,0.6
386.74,7.79,0.77,2,1.15
425.47,8.49,0.55,1.82,1.26
223.07,3.8,0.8,1.19,0.36
3143.73,2.3,0.99,0.75,6.4
2331.64,1.85,0.99,12.42,1.33
97.86,1.56,0.4,1.42,0.43
57.47,1.62,0.43,1.23,0.84
201.82,2.49,0.37,1.18,1.62
77.03,3.84,0.42,0.45,0.37
214.14,8.71,4.15,3.15,0.4
245.87,12.43,8.35,3.06,0.32
307.33,9.93,2.65,2.89,0.86
370.12,14.47,3.58,2.83,0.66
407.54,14.28,3.2,2.92,0.68
260.67,11.3,7.89,3.17,0.35
411.27,10.26,5.35,3.26,0.77
417.8,8.82,2.22,3.05,0.99
262.46,8.69,4.24,3.01,0.33
339.55,11.25,4.21,2.98,1.17
232.24,11.61,5.99,2.92,0.35
242.48,10.49,3.47,3.03,1.84
121.44,17.91,3.97,3.36,0.55
405.73,15.02,2.61,2.66,0.59
159.49,9.88,1.57,2.54,1.73
135.15,5.11,0.53,2.88,2.16
257.11,15.3,4.36,3.71,0.99
288,26.1,39.6,1.87,0.02
1091,49.05,39.7,2.18,0.021
195,9.355,13.2,1.97,0.091
366,10.07,15.8,2.24,0.084
180,9.405,17.1,2.05,0.037
100,8.89,9.79,2.1,0.021
426,12.5,13.7,2.46,0.054
339,8.565,20.9,2.15,0.032
279,8.915,10.8,1.88,0.025
277,9.18,8.47,1.89,0.056
409,9.4,11.2,1.8,0.02
260,8.595,8.53,1.76,0.021
564,20.65,10,2.59,0.037
205,7.22,9.45,1.15,0.109
252,8.08,14,1.7,0.041
237,7.27,16.8,1.47,0.83
787,4.75,31.1,2.2,0.179
283,8.28,29.7,2.15,0.041
313,8.32,23.3,1.91,0.297
271,8.18,14.1,1.5,0.1
175,7.16,10.6,1.91,0.047
562,10.115,9.38,2.19,0.061
187,5.39,12.3,1.86,0.019
131,6.56,5.88,1.46,0.024
351,6.865,18.4,1.6,0.072
1333,26.6,79.3,3.04,0.15
1199,19.3,109,2.83,0.209
1252,20.85,114,2.69,0.146
